Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ,OT,Throughput
2019.12.17_07.32.39,-8.388195,51.935601,0,B,12,5G,-103,-11,0,11,-87,199,51,D,-,-,-,-,-,C,A81B,9CBA,11016972,-104,-204,250,250
2019.12.17_07.32.39,-8.388195,51.935601,0,B,12,5G,-103,-10,7,11,-87,1,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-104,-204,1,1
2019.12.17_07.32.40,-8.388401,51.93557,4,B,12,5G,-103,-10,7,11,-87,1,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-104,-204,1,1
2019.12.17_07.32.40,-8.388401,51.93557,4,B,12,5G,-103,-10,7,11,-87,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-104,-204,0,0
2019.12.17_07.32.41,-8.388401,51.93557,4,B,12,5G,-103,-11,8,11,-87,1,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-104,-7,1,1
2019.12.17_07.32.42,-8.388401,51.93557,4,B,12,5G,-103,-11,8,11,-87,35,11,D,-,-,-,-,-,C,A81B,9CBA,11016972,-104,-7,46,46
2019.12.17_07.32.43,-8.388401,51.93557,4,B,12,5G,-103,-13,10,11,-87,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-104,-7,0,0
2019.12.17_07.32.44,-8.388401,51.93557,4,B,12,5G,-103,-13,10,11,-87,0,0,D,95,81,135,23,0,C,A81B,9CBA,11016972,-104,-7,0,0
2019.12.17_07.32.44,-8.388401,51.93557,4,B,12,5G,-103,-13,10,11,-87,3,3,D,-,-,-,-,-,C,A81B,9CBA,11016972,-104,-7,6,6
2019.12.17_07.32.46,-8.388401,51.93557,4,B,12,5G,-102,-12,13,11,-87,16549,214,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103,-15,16763,16763
2019.12.17_07.32.47,-8.388401,51.93557,4,B,12,5G,-102,-12,13,11,-87,19279,69,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103,-15,19348,19348
2019.12.17_07.32.48,-8.388401,51.93557,4,B,12,5G,-102,-10,9,11,-87,17878,72,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102,-13,17950,17950
2019.12.17_07.32.49,-8.388401,51.93557,4,B,12,5G,-102,-10,9,11,-87,18342,75,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102,-13,18417,18417
2019.12.17_07.32.50,-8.388401,51.93557,4,B,12,5G,-101,-13,1,11,-87,10497,94,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102,-15,10591,10591
2019.12.17_07.32.51,-8.388401,51.93557,4,B,12,5G,-101,-13,1,11,-87,9725,61,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102,-15,9786,9786
2019.12.17_07.32.52,-8.388401,51.93557,4,B,12,5G,-100,-10,5,12,-,14416,78,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99,-14,14494,14494
2019.12.17_07.32.53,-8.388401,51.93557,4,B,12,5G,-100,-10,5,12,-90,17250,74,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99,-14,17324,17324
2019.12.17_07.32.55,-8.388401,51.93557,4,B,12,5G,-99,-10,16,12,-90,17115,69,D,-,-,-,-,-,C,A81B,9CBA,11016972,-104,-15,17184,17184
2019.12.17_07.32.57,-8.388401,51.93557,4,B,12,5G,-100,-10,6,12,-89,10668,44,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106,-14,10712,10712
2019.12.17_07.32.58,-8.388401,51.93557,4,B,12,5G,-100,-10,6,12,-89,2,2,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106,-14,4,4
2019.12.17_07.32.58,-8.388401,51.93557,4,B,12,5G,-100,-10,6,12,-89,2,2,D,82,79,85,2,0,C,A81B,9CBA,11016972,-106,-14,4,4
2019.12.17_07.32.59,-8.388401,51.93557,4,B,12,5G,-100,-9,8,12,-89,10364,171,D,-,-,-,-,-,C,A81B,9CBA,11016972,-107,-9,10535,10535
2019.12.17_07.33.00,-8.388401,51.93557,4,B,12,5G,-100,-9,8,12,-89,16479,93,D,-,-,-,-,-,C,A81B,9CBA,11016972,-107,-9,16572,16572
2019.12.17_07.33.01,-8.388401,51.93557,4,B,12,5G,-100,-10,7,12,-93,15156,96,D,-,-,-,-,-,C,A81B,9CBA,11016972,-107,-15,15252,15252
2019.12.17_07.33.03,-8.388401,51.93557,4,B,12,5G,-100,-10,7,12,-93,10556,74,D,-,-,-,-,-,C,A81B,9CBA,11016972,-107,-15,10630,10630
2019.12.17_07.33.04,-8.388401,51.93557,4,B,12,5G,-100,-11,15,12,-93,10109,72,D,-,-,-,-,-,C,A81B,9CBA,11016972,-107,-16,10181,10181
2019.12.17_07.33.05,-8.388401,51.93557,4,B,12,5G,-100,-11,15,10,-89,9674,73,D,-,-,-,-,-,C,A81B,9CBA,11016972,-107,-16,9747,9747
2019.12.17_07.33.06,-8.388401,51.93557,4,B,12,5G,-98,-11,11,10,-89,9269,83,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105,-15,9352,9352
2019.12.17_07.33.07,-8.388401,51.93557,4,B,12,5G,-98,-11,11,13,-87,7114,82,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105,-15,7196,7196
2019.12.17_07.33.08,-8.388401,51.93557,4,B,12,5G,-99,-8,-7,4,-90,8764,90,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106,-7,8854,8854
2019.12.17_07.33.09,-8.388401,51.93557,4,B,12,5G,-99,-8,-7,4,-90,12080,81,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106,-7,12161,12161
2019.12.17_07.33.11,-8.388401,51.93557,4,B,12,5G,-98,-11,17,12,-85,12360,85,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102,-6,12445,12445
2019.12.17_07.33.12,-8.388401,51.93557,4,B,12,5G,-98,-11,17,12,-85,1,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102,-6,2,2
2019.12.17_07.33.12,-8.388401,51.93557,4,B,12,5G,-98,-11,17,12,-85,1,1,D,81,79,83,1,0,C,A81B,9CBA,11016972,-102,-6,2,2
2019.12.17_07.33.13,-8.388401,51.93557,4,B,12,5G,-96,-10,15,12,-85,5778,115,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101,-5,5893,5893
2019.12.17_07.33.14,-8.388401,51.93557,4,B,12,5G,-96,-10,15,11,-79,12425,163,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101,-5,12588,12588
2019.12.17_07.33.15,-8.388401,51.93557,4,B,12,5G,-94,-6,20,8,-81,13345,91,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98,-6,13436,13436
2019.12.17_07.33.16,-8.388401,51.93557,4,B,12,5G,-94,-6,20,14,-,10852,87,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98,-6,10939,10939
2019.12.17_07.33.17,-8.388401,51.93557,4,B,12,5G,-94,-8,14,15,-83,12182,99,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99,-7,12281,12281
2019.12.17_07.33.19,-8.388401,51.93557,4,B,12,5G,-94,-8,14,15,-79,16841,67,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99,-7,16908,16908
2019.12.17_07.33.20,-8.388401,51.93557,4,B,12,5G,-90,-7,17,15,-76,17177,66,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94,-5,17243,17243
2019.12.17_07.33.21,-8.388401,51.93557,4,B,12,5G,-90,-7,17,15,-70,16309,89,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94,-5,16398,16398
2019.12.17_07.33.22,-8.388401,51.93557,4,B,12,5G,-84,-8,23,9,-,21743,158,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85,-5,21901,21901
2019.12.17_07.33.23,-8.388401,51.93557,4,B,12,5G,-84,-8,23,15,-72,26738,180,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85,-5,26918,26918
2019.12.17_07.33.24,-8.388401,51.93557,4,B,12,5G,-83,-9,19,15,-68,20695,190,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85,-5,20885,20885
2019.12.17_07.33.24,-8.388401,51.93557,4,B,12,5G,-83,-9,19,15,-,20695,190,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88,-8,20885,20885
2019.12.17_07.33.25,-8.388401,51.93557,4,B,12,5G,-83,-9,19,15,-75,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88,-8,0,0
2019.12.17_07.33.26,-8.388401,51.93557,4,B,12,5G,-83,-9,19,15,-75,0,0,D,81,78,83,2,0,C,A81B,9CBA,11016972,-88,-8,0,0
2019.12.17_07.33.26,-8.388401,51.93557,4,B,12,5G,-83,-7,-4,14,-71,5842,104,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91,-10,5946,5946
2019.12.17_07.33.28,-8.388401,51.93557,4,B,12,5G,-83,-7,-4,15,-74,20516,163,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91,-10,20679,20679
2019.12.17_07.33.29,-8.388401,51.93557,4,B,12,5G,-83,-7,32,15,-69,28001,191,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89,-6,28192,28192
2019.12.17_07.33.29,-8.387657,51.934792,34,B,12,5G,-83,-7,32,15,-69,28001,191,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89,-6,28192,28192
2019.12.17_07.33.30,-8.387657,51.934792,34,B,12,5G,-83,-7,32,15,-69,30943,203,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89,-6,31146,31146
2019.12.17_07.33.31,-8.387657,51.934792,34,B,12,5G,-79,-8,25,15,-69,22762,157,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88,-7,22919,22919
2019.12.17_07.33.32,-8.387657,51.934792,34,B,12,5G,-79,-8,25,15,-71,24395,148,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88,-7,24543,24543
2019.12.17_07.33.33,-8.387657,51.934792,34,B,12,5G,-79,-7,-3,15,-69,28006,170,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85,-6,28176,28176
2019.12.17_07.33.34,-8.387657,51.934792,34,B,12,5G,-79,-7,-3,15,-71,26317,156,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85,-6,26473,26473
2019.12.17_07.33.35,-8.387657,51.934792,34,B,12,5G,-78,-9,23,14,-69,33219,171,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87,-11,33390,33390
2019.12.17_07.33.36,-8.387657,51.934792,34,B,12,5G,-78,-9,23,15,-71,23606,145,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87,-11,23751,23751
2019.12.17_07.33.39,-8.387657,51.934792,34,B,12,5G,-74,-12,11,15,-71,5599,44,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89,-10,5643,5643
2019.12.17_07.33.40,-8.387657,51.934792,34,B,12,5G,-82,-8,17,15,-71,2,2,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88,-8,4,4
2019.12.17_07.33.40,-8.387657,51.934792,34,B,12,5G,-82,-8,17,15,-71,2,2,D,81,79,82,1,0,C,A81B,9CBA,11016972,-88,-8,4,4
2019.12.17_07.33.40,-8.38619,51.934904,22,B,12,5G,-82,-8,17,15,-74,2,2,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88,-8,4,4
2019.12.17_07.33.41,-8.38619,51.934904,22,B,12,5G,-82,-8,17,15,-74,13114,244,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88,-8,13358,13358
2019.12.17_07.33.42,-8.38619,51.934904,22,B,12,5G,-84,-8,28,15,-70,15409,92,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88,-7,15501,15501
2019.12.17_07.33.43,-8.38619,51.934904,22,B,12,5G,-84,-8,28,15,-70,16474,72,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88,-7,16546,16546
2019.12.17_07.33.44,-8.38619,51.934904,22,B,12,5G,-83,-12,13,15,-66,14233,79,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85,-7,14312,14312
2019.12.17_07.33.46,-8.38619,51.934904,22,B,12,5G,-83,-12,13,14,-72,14351,105,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85,-7,14456,14456
2019.12.17_07.33.47,-8.38619,51.934904,22,B,12,5G,-85,-12,23,14,-69,10874,79,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88,-7,10953,10953
2019.12.17_07.33.48,-8.38619,51.934904,22,B,12,5G,-85,-12,23,14,-69,15460,97,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88,-7,15557,15557
2019.12.17_07.33.49,-8.38619,51.934904,22,B,12,5G,-80,-7,25,14,-69,14661,102,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87,-7,14763,14763
2019.12.17_07.33.50,-8.38619,51.934904,22,B,12,5G,-80,-7,25,14,-69,16303,94,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87,-7,16397,16397
2019.12.17_07.33.51,-8.38619,51.934904,22,B,12,5G,-79,-8,26,14,-69,12128,97,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87,-6,12225,12225
2019.12.17_07.33.52,-8.38619,51.934904,22,B,12,5G,-79,-8,26,15,-71,9916,74,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87,-6,9990,9990
2019.12.17_07.33.53,-8.38619,51.934904,22,B,12,5G,-84,-8,18,15,-68,0,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86,-2,1,1
2019.12.17_07.33.54,-8.38619,51.934904,22,B,12,5G,-84,-8,18,15,-68,0,1,D,82,82,83,1,0,C,A81B,9CBA,11016972,-86,-2,1,1
2019.12.17_07.33.55,-8.38619,51.934904,22,B,12,5G,-84,-8,18,15,-68,9016,164,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86,-2,9180,9180
2019.12.17_07.33.56,-8.38619,51.934904,22,B,12,5G,-85,-15,16,14,-65,12407,127,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85,-4,12534,12534
2019.12.17_07.33.57,-8.38619,51.934904,22,B,12,5G,-85,-15,16,15,-67,11229,114,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85,-4,11343,11343
2019.12.17_07.33.57,-8.386457,51.933982,20,B,12,5G,-85,-15,16,15,-67,11229,114,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85,-4,11343,11343
2019.12.17_07.33.58,-8.386457,51.933982,20,B,12,5G,-85,-12,6,14,-69,11093,117,D,-,-,-,-,-,C,A81B,9CBA,11016972,-84,-2,11210,11210
2019.12.17_07.33.59,-8.386457,51.933982,20,B,12,5G,-85,-12,6,14,-69,9592,116,D,-,-,-,-,-,C,A81B,9CBA,11016972,-84,-2,9708,9708
2019.12.17_07.34.00,-8.386457,51.933982,20,B,12,5G,-85,-11,12,15,-72,10109,86,D,-,-,-,-,-,C,A81B,9CBA,11016972,-84,-2,10195,10195
2019.12.17_07.34.01,-8.386457,51.933982,20,B,12,5G,-85,-11,12,15,-72,8739,112,D,-,-,-,-,-,C,A81B,9CBA,11016972,-84,-2,8851,8851
2019.12.17_07.34.02,-8.386457,51.933982,20,B,12,5G,-89,-8,14,15,-74,10462,112,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-7,10574,10574
2019.12.17_07.34.04,-8.386457,51.933982,20,B,12,5G,-89,-8,14,14,-77,10132,128,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-7,10260,10260
2019.12.17_07.34.05,-8.386457,51.933982,20,B,12,5G,-87,-9,10,14,-77,8968,85,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94,-8,9053,9053
2019.12.17_07.34.07,-8.386457,51.933982,20,B,12,5G,-86,-8,5,14,-74,187,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91,-5,188,188
2019.12.17_07.34.08,-8.386457,51.933982,20,B,12,5G,-86,-8,5,14,-74,187,1,D,80,79,82,1,0,C,A81B,9CBA,11016972,-91,-5,188,188
2019.12.17_07.34.08,-8.386457,51.933982,20,B,12,5G,-86,-8,5,14,-74,423,15,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91,-5,438,438
2019.12.17_07.34.09,-8.386457,51.933982,20,B,12,5G,-92,-9,5,14,-,16165,195,D,-,-,-,-,-,C,A81B,9CBA,11016972,-90,-3,16360,16360
2019.12.17_07.34.12,-8.387576,51.933291,32,B,12,5G,-92,-10,2,14,-79,14401,76,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93,-11,14477,14477
2019.12.17_07.34.13,-8.387576,51.933291,32,B,12,5G,-92,-10,2,11,-83,17158,64,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93,-11,17222,17222
2019.12.17_07.34.14,-8.387576,51.933291,32,B,12,5G,-96,-10,1,15,-78,16087,59,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94,-10,16146,16146
2019.12.17_07.34.15,-8.387576,51.933291,32,B,12,5G,-96,-10,1,15,-78,14840,75,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94,-10,14915,14915
2019.12.17_07.34.16,-8.387576,51.933291,32,B,12,5G,-93,-11,14,14,-82,15746,81,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93,-7,15827,15827
2019.12.17_07.34.17,-8.387576,51.933291,32,B,12,5G,-93,-11,14,15,-,9996,93,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93,-7,10089,10089
2019.12.17_07.34.18,-8.387576,51.933291,32,B,12,5G,-91,-11,-3,14,-78,9236,86,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-13,9322,9322
2019.12.17_07.34.19,-8.387576,51.933291,32,B,12,5G,-91,-11,-3,14,-78,7940,73,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-13,8013,8013
2019.12.17_07.34.21,-8.387576,51.933291,32,B,12,5G,-90,-9,0,15,-75,3950,27,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91,-5,3977,3977
2019.12.17_07.34.21,-8.388855,51.932762,31,B,12,5G,-90,-9,0,15,-75,3950,27,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91,-5,3977,3977
2019.12.17_07.34.22,-8.388855,51.932762,31,B,12,5G,-90,-9,0,15,-75,2,2,D,81,79,82,1,0,C,A81B,9CBA,11016972,-91,-5,4,4
2019.12.17_07.34.22,-8.388855,51.932762,31,B,12,5G,-90,-9,0,15,-75,2,2,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91,-5,4,4
2019.12.17_07.34.23,-8.388855,51.932762,31,B,12,5G,-92,-9,10,14,-,16904,217,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93,-6,17121,17121
2019.12.17_07.34.24,-8.388855,51.932762,31,B,12,5G,-92,-9,10,10,-,16004,86,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93,-6,16090,16090
2019.12.17_07.34.25,-8.388855,51.932762,31,B,12,5G,-94,-10,9,12,-,16375,64,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94,-6,16439,16439
2019.12.17_07.34.26,-8.388855,51.932762,31,B,12,5G,-94,-10,9,12,-,15993,84,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94,-6,16077,16077
2019.12.17_07.34.27,-8.388855,51.932762,31,B,12,5G,-95,-11,1,12,-,17450,73,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93,-6,17523,17523
2019.12.17_07.34.28,-8.388855,51.932762,31,B,12,5G,-95,-11,1,13,-79,11031,72,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93,-6,11103,11103
2019.12.17_07.34.30,-8.388855,51.932762,31,B,11,5G,-90,-10,6,13,-79,5986,40,D,-,-,-,-,-,B,A99D,9CBA,11115787,-95,-10,6026,6026
2019.12.17_07.34.31,-8.388855,51.932762,31,B,11,5G,-90,-10,6,13,-79,13187,69,D,-,-,-,-,-,B,A99D,9CBA,11115787,-95,-10,13256,13256
2019.12.17_07.34.32,-8.388855,51.932762,31,B,12,5G,-92,-14,7,13,-,15543,78,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94,-12,15621,15621
2019.12.17_07.34.33,-8.388855,51.932762,31,B,12,5G,-92,-14,7,14,-78,16109,116,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94,-12,16225,16225
2019.12.17_07.34.34,-8.388855,51.932762,31,B,12,5G,-91,-11,5,15,-75,12367,100,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95,-8,12467,12467
2019.12.17_07.34.34,-8.389873,51.932101,23,B,12,5G,-91,-11,5,15,-75,12367,100,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95,-8,12467,12467
2019.12.17_07.34.35,-8.389873,51.932101,23,B,12,5G,-91,-11,5,15,-75,1,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95,-8,2,2
2019.12.17_07.34.36,-8.389873,51.932101,23,B,12,5G,-91,-11,5,15,-75,1,1,D,85,81,90,4,0,C,A81B,9CBA,11016972,-95,-8,2,2
2019.12.17_07.34.36,-8.389873,51.932101,23,B,12,5G,-91,-9,3,15,-75,8622,162,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-5,8784,8784
2019.12.17_07.34.38,-8.389873,51.932101,23,B,12,5G,-91,-9,3,13,-78,18054,83,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-5,18137,18137
2019.12.17_07.34.39,-8.389873,51.932101,23,B,12,5G,-82,-11,13,11,-,19148,66,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94,-7,19214,19214
2019.12.17_07.34.40,-8.389873,51.932101,23,B,12,5G,-82,-11,13,11,-,17829,68,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94,-7,17897,17897
2019.12.17_07.34.41,-8.389873,51.932101,23,B,12,5G,-90,-9,14,12,-72,14500,86,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93,-14,14586,14586
2019.12.17_07.34.42,-8.389873,51.932101,23,B,12,5G,-90,-9,14,8,-76,10669,73,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93,-14,10742,10742
2019.12.17_07.34.43,-8.389873,51.932101,23,B,12,5G,-90,-11,9,8,-76,15276,75,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93,-9,15351,15351
2019.12.17_07.34.44,-8.389873,51.932101,23,B,12,5G,-90,-11,9,8,-76,11335,90,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93,-9,11425,11425
2019.12.17_07.34.45,-8.389873,51.932101,23,B,12,5G,-93,-13,-2,8,-76,11273,76,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-6,11349,11349
2019.12.17_07.34.47,-8.389873,51.932101,23,B,12,5G,-93,-13,-2,8,-76,9744,90,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-6,9834,9834
2019.12.17_07.34.49,-8.389873,51.932101,23,B,12,5G,-93,-16,-3,10,-79,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94,-17,0,0
2019.12.17_07.34.49,-8.389873,51.932101,23,B,12,5G,-93,-16,-3,10,-77,0,0,D,82,79,86,3,0,C,A81B,9CBA,11016972,-94,-17,0,0
2019.12.17_07.34.50,-8.389873,51.932101,23,B,12,5G,-92,-12,-7,10,-77,3994,76,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-5,4070,4070
2019.12.17_07.34.51,-8.389873,51.932101,23,B,12,5G,-92,-12,-7,10,-77,14404,157,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-5,14561,14561
2019.12.17_07.34.51,-8.391398,51.931727,47,B,12,5G,-92,-12,-7,10,-,14404,157,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-5,14561,14561
2019.12.17_07.34.52,-8.391398,51.931727,47,B,12,5G,-96,-13,-7,10,-,10894,92,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98,-15,10986,10986
2019.12.17_07.34.53,-8.391398,51.931727,47,B,12,5G,-96,-13,-7,10,-80,15100,99,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98,-15,15199,15199
2019.12.17_07.34.55,-8.391398,51.931727,47,B,12,5G,-97,-14,-6,10,-80,10242,101,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95,-16,10343,10343
2019.12.17_07.34.56,-8.391398,51.931727,47,B,12,5G,-97,-14,-6,10,-78,14312,101,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95,-16,14413,14413
2019.12.17_07.34.57,-8.391398,51.931727,47,B,12,5G,-98,-13,12,10,-78,14917,65,D,-,-,-,-,-,C,A81B,9CBA,11016972,-96,-204,14982,14982
2019.12.17_07.34.58,-8.391398,51.931727,47,B,12,5G,-98,-13,12,14,-76,13518,89,D,-,-,-,-,-,C,A81B,9CBA,11016972,-96,-204,13607,13607
2019.12.17_07.34.58,-8.392854,51.931552,51,B,12,5G,-98,-13,12,14,-76,13518,89,D,-,-,-,-,-,C,A81B,9CBA,11016972,-96,-204,13607,13607
2019.12.17_07.34.59,-8.392854,51.931552,51,B,12,5G,-96,-16,0,14,-80,12052,73,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-12,12125,12125
2019.12.17_07.35.00,-8.392854,51.931552,51,B,12,5G,-96,-16,0,12,-73,12822,77,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92,-12,12899,12899
2019.12.17_07.35.01,-8.392854,51.931552,51,B,12,5G,-101,-17,-1,12,-83,18699,135,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95,-13,18834,18834
2019.12.17_07.35.02,-8.392854,51.931552,51,B,12,5G,-101,-17,-1,6,-81,7150,79,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95,-13,7229,7229
2019.12.17_07.35.03,-8.392854,51.931552,51,B,13,5G,-98,-12,-4,6,-81,2,2,D,-,-,-,-,-,D,A81B,9CBA,11016973,-99,-5,4,4
2019.12.17_07.35.03,-8.392854,51.931552,51,B,13,5G,-98,-12,-4,6,-81,2,2,D,81,80,82,1,0,D,A81B,9CBA,11016973,-99,-5,4,4
2019.12.17_07.35.05,-8.392854,51.931552,51,B,13,5G,-98,-12,-4,10,-79,13431,237,D,-,-,-,-,-,D,A81B,9CBA,11016973,-99,-5,13668,13668
2019.12.17_07.35.06,-8.392854,51.931552,51,B,13,5G,-97,-14,10,11,-76,16695,71,D,-,-,-,-,-,D,A81B,9CBA,11016973,-93,0,16766,16766
2019.12.17_07.35.06,-8.394477,51.93136,50,B,13,5G,-97,-14,10,11,-76,16695,71,D,-,-,-,-,-,D,A81B,9CBA,11016973,-93,0,16766,16766
2019.12.17_07.35.07,-8.394477,51.93136,50,B,13,5G,-97,-14,10,11,-76,12950,104,D,-,-,-,-,-,D,A81B,9CBA,11016973,-93,0,13054,13054
2019.12.17_07.35.08,-8.394477,51.93136,50,B,13,5G,-93,-16,-11,11,-74,12803,92,D,-,-,-,-,-,D,A81B,9CBA,11016973,-90,-1,12895,12895
2019.12.17_07.35.09,-8.394477,51.93136,50,B,13,5G,-93,-16,-11,11,-74,8019,85,D,-,-,-,-,-,D,A81B,9CBA,11016973,-90,-1,8104,8104
2019.12.17_07.35.10,-8.394477,51.93136,50,B,13,5G,-91,-10,6,11,-74,7474,73,D,-,-,-,-,-,D,A81B,9CBA,11016973,-91,-13,7547,7547
2019.12.17_07.35.11,-8.394477,51.93136,50,B,13,5G,-91,-10,6,10,-76,7782,64,D,-,-,-,-,-,D,A81B,9CBA,11016973,-91,-13,7846,7846
2019.12.17_07.35.12,-8.394477,51.93136,50,B,13,5G,-89,-14,2,10,-76,10411,56,D,-,-,-,-,-,D,A81B,9CBA,11016973,-93,-4,10467,10467
