Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ,OT,Throughput
2019.12.16_13.40.14,-8.394628,51.886144,0,B,11,5G,-103,-16,-1,11,-88,45685,127,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-19,45812,45812
2019.12.16_13.40.15,-8.394628,51.886144,0,B,11,5G,-103,-16,-1,15,-90,185367,305,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-19,185672,185672
2019.12.16_13.40.16,-8.394628,51.886144,0,B,11,5G,-102,-15,-3,15,-90,175609,236,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-19,175845,175845
2019.12.16_13.40.17,-8.394628,51.886144,0,B,11,5G,-102,-15,-3,15,-90,159747,222,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-19,159969,159969
2019.12.16_13.40.18,-8.394628,51.886144,0,B,11,5G,-102,-18,-3,15,-90,165814,252,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-18,166066,166066
2019.12.16_13.40.19,-8.394628,51.886144,0,B,11,5G,-102,-18,-3,15,-90,178035,286,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-18,178321,178321
2019.12.16_13.40.20,-8.394628,51.886144,0,B,11,5G,-102,-18,0,10,-92,190264,306,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-109,-14,190570,190570
2019.12.16_13.40.21,-8.394628,51.886144,0,B,11,5G,-102,-18,0,12,-84,79010,114,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-109,-14,79124,79124
2019.12.16_13.40.22,-8.394628,51.886144,0,B,11,5G,-102,-18,0,15,-,2,3,D,76,72,84,5,0,B,A4DF,9CBA,10805003,-109,-14,5,5
2019.12.16_13.40.23,-8.394628,51.886144,0,B,11,5G,-98,-16,-1,15,-,2,3,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-10,5,5
2019.12.16_13.40.24,-8.394628,51.886144,0,B,11,5G,-98,-16,-1,15,-86,21940,200,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-10,22140,22140
2019.12.16_13.40.25,-8.394628,51.886144,0,B,11,5G,-98,-15,6,15,-86,22254,76,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12,22330,22330
2019.12.16_13.40.26,-8.394628,51.886144,0,B,11,5G,-98,-15,6,15,-86,40424,115,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12,40539,40539
2019.12.16_13.40.27,-8.394628,51.886144,0,B,11,5G,-98,-16,-4,11,-84,153318,230,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-14,153548,153548
2019.12.16_13.40.28,-8.394628,51.886144,0,B,11,5G,-98,-16,-4,10,-86,159331,225,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-14,159556,159556
2019.12.16_13.40.29,-8.394628,51.886144,0,B,11,5G,-98,-16,0,10,-84,157899,225,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-15,158124,158124
2019.12.16_13.40.30,-8.394628,51.886144,0,B,11,5G,-98,-16,0,10,-84,162756,234,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-15,162990,162990
2019.12.16_13.40.31,-8.394628,51.886144,0,B,11,5G,-99,-13,-4,10,-84,163776,182,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-16,163958,163958
2019.12.16_13.40.33,-8.394628,51.886144,0,B,11,5G,-99,-13,-4,10,-84,279678,366,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-16,280044,280044
2019.12.16_13.40.35,-8.394628,51.886144,0,B,11,5G,-97,-14,-1,10,-84,166645,279,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-16,166924,166924
2019.12.16_13.40.35,-8.394628,51.886144,0,B,11,5G,-97,-14,-1,10,-84,222253,244,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-16,222497,222497
2019.12.16_13.40.36,-8.394628,51.886144,0,B,11,5G,-103,-13,0,10,-84,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-12,0,0
2019.12.16_13.40.36,-8.394628,51.886144,0,B,11,5G,-103,-13,0,10,-84,0,0,D,74,72,75,1,0,B,A4DF,9CBA,10805003,-102,-12,0,0
2019.12.16_13.40.37,-8.394628,51.886144,0,B,11,5G,-103,-13,0,10,-84,6997,100,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-12,7097,7097
2019.12.16_13.40.38,-8.394628,51.886144,0,B,11,5G,-100,-12,0,9,-86,29871,115,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100,-12,29986,29986
2019.12.16_13.40.39,-8.394628,51.886144,0,B,11,5G,-100,-12,0,9,-86,31879,184,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100,-12,32063,32063
2019.12.16_13.40.40,-8.394628,51.886144,0,B,11,5G,-97,-15,-1,9,-86,31015,81,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,31096,31096
2019.12.16_13.40.41,-8.394628,51.886144,0,B,11,5G,-97,-15,-1,10,-88,159040,320,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,159360,159360
2019.12.16_13.40.43,-8.394628,51.886144,0,B,11,5G,-100,-17,0,10,-88,202205,358,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107,-13,202563,202563
2019.12.16_13.40.44,-8.394628,51.886144,0,B,11,5G,-100,-17,0,10,-88,203437,215,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107,-13,203652,203652
2019.12.16_13.40.45,-8.394628,51.886144,0,B,11,5G,-100,-16,-2,10,-86,211206,294,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-12,211500,211500
2019.12.16_13.40.46,-8.394628,51.886144,0,B,11,5G,-100,-16,-2,11,-90,211928,203,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-12,212131,212131
2019.12.16_13.40.47,-8.394628,51.886144,0,B,11,5G,-96,-16,4,11,-90,221852,225,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107,-14,222077,222077
2019.12.16_13.40.49,-8.394628,51.886144,0,B,11,5G,-96,-17,1,11,-90,67874,102,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107,-12,67976,67976
2019.12.16_13.40.50,-8.394628,51.886144,0,B,11,5G,-96,-17,1,11,-90,2,2,D,75,73,80,3,0,B,A4DF,9CBA,10805003,-107,-12,4,4
2019.12.16_13.40.50,-8.394628,51.886144,0,B,11,5G,-96,-17,1,11,-90,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107,-12,4,4
2019.12.16_13.40.51,-8.394628,51.886144,0,B,11,5G,-96,-14,1,11,-90,24320,260,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-19,24580,24580
2019.12.16_13.40.53,-8.394628,51.886144,0,B,11,5G,-96,-14,1,11,-90,23853,78,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-19,23931,23931
2019.12.16_13.40.54,-8.394628,51.886144,0,B,11,5G,-96,-15,3,11,-90,23720,79,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107,-10,23799,23799
2019.12.16_13.40.55,-8.394628,51.886144,0,B,11,5G,-96,-15,3,11,-90,23809,78,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107,-10,23887,23887
2019.12.16_13.40.56,-8.394628,51.886144,0,B,11,5G,-96,-16,2,11,-90,24167,76,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-108,-12,24243,24243
2019.12.16_13.40.57,-8.394628,51.886144,0,B,11,5G,-96,-16,2,11,-90,24070,87,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-108,-12,24157,24157
2019.12.16_13.40.58,-8.394628,51.886144,0,B,11,5G,-96,-15,-2,11,-90,24169,80,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107,-12,24249,24249
2019.12.16_13.40.59,-8.394628,51.886144,0,B,11,5G,-96,-15,-2,11,-90,25306,86,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107,-12,25392,25392
2019.12.16_13.41.01,-8.394628,51.886144,0,B,11,5G,-96,-14,1,11,-90,24158,72,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-19,24230,24230
2019.12.16_13.41.03,-8.394628,51.886144,0,B,11,5G,-96,-17,-1,11,-90,14472,51,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-18,14523,14523
2019.12.16_13.41.04,-8.394628,51.886144,0,B,11,5G,-96,-17,-1,11,-90,2,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-18,3,3
2019.12.16_13.41.04,-8.394628,51.886144,0,B,11,5G,-96,-17,-1,11,-90,2,1,D,77,75,82,3,0,B,A4DF,9CBA,10805003,-105,-18,3,3
2019.12.16_13.41.05,-8.394628,51.886144,0,B,11,5G,-96,-15,0,11,-90,13003,201,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-20,13204,13204
2019.12.16_13.41.06,-8.394628,51.886144,0,B,11,5G,-96,-15,0,11,-90,18164,75,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-20,18239,18239
2019.12.16_13.41.07,-8.394628,51.886144,0,B,11,5G,-96,-12,4,11,-90,19216,74,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-18,19290,19290
2019.12.16_13.41.09,-8.394628,51.886144,0,B,11,5G,-96,-12,4,8,-92,19411,74,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-18,19485,19485
2019.12.16_13.41.10,-8.394628,51.886144,0,B,11,5G,-96,-15,0,8,-92,20959,74,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-20,21033,21033
2019.12.16_13.41.11,-8.394628,51.886144,0,B,11,5G,-96,-15,0,8,-92,20041,75,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-20,20116,20116
2019.12.16_13.41.12,-8.394628,51.886144,0,B,11,5G,-96,-16,-1,8,-92,20272,64,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-19,20336,20336
2019.12.16_13.41.13,-8.394628,51.886144,0,B,11,5G,-96,-16,-1,6,-89,19590,74,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-19,19664,19664
2019.12.16_13.41.14,-8.394628,51.886144,0,B,11,5G,-99,-15,-2,6,-89,19688,74,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-18,19762,19762
2019.12.16_13.41.15,-8.394628,51.886144,0,B,11,5G,-99,-15,-2,6,-89,19764,68,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-18,19832,19832
2019.12.16_13.41.16,-8.394628,51.886144,0,B,11,5G,-96,-13,1,6,-89,17822,68,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106,-17,17890,17890
2019.12.16_13.41.18,-8.394628,51.886144,0,B,11,5G,-96,-13,1,9,-87,0,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106,-17,1,1
2019.12.16_13.41.18,-8.394628,51.886144,0,B,11,5G,-96,-13,1,9,-87,0,1,D,75,72,80,3,0,B,A4DF,9CBA,10805003,-106,-17,1,1
2019.12.16_13.41.19,-8.394628,51.886144,0,B,11,5G,-99,-18,-6,11,-89,11375,178,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-19,11553,11553
2019.12.16_13.41.20,-8.394628,51.886144,0,B,11,5G,-99,-18,-6,11,-89,23488,83,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-19,23571,23571
2019.12.16_13.41.21,-8.394628,51.886144,0,B,11,5G,-100,-18,-5,11,-89,23311,80,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106,-11,23391,23391
2019.12.16_13.41.22,-8.394628,51.886144,0,B,11,5G,-100,-18,-5,11,-89,22777,86,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106,-11,22863,22863
2019.12.16_13.41.23,-8.394628,51.886144,0,B,11,5G,-100,-17,-5,11,-89,43375,120,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-20,43495,43495
2019.12.16_13.41.24,-8.394628,51.886144,0,B,11,5G,-100,-17,-5,11,-89,201641,334,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-20,201975,201975
2019.12.16_13.41.25,-8.394628,51.886144,0,B,11,5G,-100,-17,-7,11,-89,187045,170,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106,-11,187215,187215
2019.12.16_13.41.26,-8.394628,51.886144,0,B,11,5G,-100,-17,-7,11,-89,249825,566,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106,-11,250391,250391
2019.12.16_13.41.28,-8.394628,51.886144,0,B,11,5G,-99,-16,-3,11,-89,184298,290,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-19,184588,184588
2019.12.16_13.41.29,-8.394628,51.886144,0,B,11,5G,-99,-16,-3,11,-89,217767,212,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-19,217979,217979
2019.12.16_13.41.31,-8.394628,51.886144,0,B,11,5G,-100,-19,-2,14,-87,76668,78,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106,-12,76746,76746
2019.12.16_13.41.32,-8.394628,51.886144,0,B,11,5G,-96,-15,-5,14,-87,2,2,D,74,73,76,1,0,B,A4DF,9CBA,10805003,-106,-12,4,4
2019.12.16_13.41.32,-8.394628,51.886144,0,B,11,5G,-96,-15,-5,14,-87,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-18,4,4
2019.12.16_13.41.33,-8.394628,51.886144,0,B,11,5G,-96,-15,-5,14,-87,75742,348,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-18,76090,76090
2019.12.16_13.41.34,-8.394628,51.886144,0,B,11,5G,-99,-14,3,14,-87,200481,219,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-20,200700,200700
2019.12.16_13.41.35,-8.394628,51.886144,0,B,11,5G,-99,-14,3,14,-87,240129,189,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-20,240318,240318
2019.12.16_13.41.36,-8.394628,51.886144,0,B,11,5G,-95,-16,5,14,-87,207151,366,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12,207517,207517
2019.12.16_13.41.37,-8.394628,51.886144,0,B,11,5G,-95,-16,5,14,-87,176410,154,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12,176564,176564
2019.12.16_13.41.38,-8.394628,51.886144,0,B,11,5G,-97,-16,4,9,-85,220823,225,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-20,221048,221048
2019.12.16_13.41.40,-8.394628,51.886144,0,B,11,5G,-97,-16,4,9,-85,185093,182,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-20,185275,185275
2019.12.16_13.41.41,-8.394628,51.886144,0,B,11,5G,-96,-15,-1,9,-85,181087,220,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12,181307,181307
2019.12.16_13.41.42,-8.394628,51.886144,0,B,11,5G,-96,-15,-1,9,-85,242904,227,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12,243131,243131
2019.12.16_13.41.43,-8.394628,51.886144,0,B,11,5G,-96,-17,2,9,-85,192304,148,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-12,192452,192452
2019.12.16_13.41.45,-8.394628,51.886144,0,B,11,5G,-97,-14,10,10,-88,18710,31,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-18,18741,18741
2019.12.16_13.41.46,-8.394628,51.886144,0,B,11,5G,-97,-14,10,10,-88,18710,31,D,77,74,85,4,0,B,A4DF,9CBA,10805003,-101,-18,18741,18741
2019.12.16_13.41.46,-8.394628,51.886144,0,B,11,5G,-97,-14,10,12,-86,1659,35,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-18,1694,1694
2019.12.16_13.41.47,-8.394628,51.886144,0,B,11,5G,-96,-14,5,9,-88,69159,298,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-19,69457,69457
2019.12.16_13.41.48,-8.394628,51.886144,0,B,11,5G,-96,-14,5,9,-88,95710,199,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-19,95909,95909
2019.12.16_13.41.49,-8.394628,51.886144,0,B,11,5G,-96,-16,6,9,-88,127324,252,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-18,127576,127576
2019.12.16_13.41.50,-8.394628,51.886144,0,B,11,5G,-96,-16,6,9,-88,205049,302,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-18,205351,205351
2019.12.16_13.41.52,-8.394628,51.886144,0,B,11,5G,-96,-12,5,9,-88,239899,220,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100,-18,240119,240119
2019.12.16_13.41.53,-8.394628,51.886144,0,B,11,5G,-96,-12,5,11,-86,199522,184,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100,-18,199706,199706
2019.12.16_13.41.54,-8.394628,51.886144,0,B,11,5G,-97,-17,5,11,-86,198034,188,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,198222,198222
2019.12.16_13.41.55,-8.394628,51.886144,0,B,11,5G,-97,-17,5,11,-86,223592,206,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,223798,223798
2019.12.16_13.41.56,-8.394628,51.886144,0,B,11,5G,-96,-15,5,11,-86,205168,169,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-19,205337,205337
2019.12.16_13.41.57,-8.394628,51.886144,0,B,11,5G,-96,-15,5,15,-88,196022,155,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-19,196177,196177
2019.12.16_13.41.58,-8.394628,51.886144,0,B,11,5G,-95,-16,5,12,-86,158842,206,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14,159048,159048
2019.12.16_13.41.59,-8.394628,51.886144,0,B,11,5G,-95,-16,5,12,-86,1,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14,2,2
2019.12.16_13.42.00,-8.394628,51.886144,0,B,11,5G,-95,-16,5,12,-86,1,1,D,77,71,90,7,0,B,A4DF,9CBA,10805003,-103,-14,2,2
2019.12.16_13.42.00,-8.394628,51.886144,0,B,11,5G,-96,-13,6,12,-86,5720,101,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-20,5821,5821
2019.12.16_13.42.01,-8.394628,51.886144,0,B,11,5G,-96,-13,6,12,-86,16634,128,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101,-20,16762,16762
2019.12.16_13.42.03,-8.394628,51.886144,0,B,11,5G,-96,-13,2,12,-86,24371,113,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-15,24484,24484
2019.12.16_13.42.04,-8.394628,51.886144,0,B,11,5G,-96,-13,2,12,-86,102998,280,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-15,103278,103278
2019.12.16_13.42.05,-8.394628,51.886144,0,B,11,5G,-97,-13,4,12,-86,138310,210,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106,-17,138520,138520
2019.12.16_13.42.06,-8.394628,51.886144,0,B,11,5G,-97,-13,4,11,-87,136903,200,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106,-17,137103,137103
2019.12.16_13.42.07,-8.394628,51.886144,0,B,11,5G,-96,-16,4,11,-87,130888,185,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-16,131073,131073
2019.12.16_13.42.08,-8.394628,51.886144,0,B,11,5G,-96,-16,4,11,-87,136678,212,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-16,136890,136890
2019.12.16_13.42.09,-8.394628,51.886144,0,B,11,5G,-97,-10,-2,11,-87,135461,211,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-18,135672,135672
2019.12.16_13.42.10,-8.394628,51.886144,0,B,11,5G,-97,-10,-2,11,-87,141124,217,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-18,141341,141341
2019.12.16_13.42.11,-8.394628,51.886144,0,B,11,5G,-98,-16,9,11,-87,128640,193,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,128833,128833
2019.12.16_13.42.13,-8.394628,51.886144,0,B,11,5G,-98,-16,9,11,-87,33392,55,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,33447,33447
2019.12.16_13.42.13,-8.394628,51.886144,0,B,11,5G,-98,-16,9,9,-89,33392,55,D,75,73,76,1,0,B,A4DF,9CBA,10805003,-104,-15,33447,33447
2019.12.16_13.42.14,-8.394628,51.886144,0,B,11,5G,-97,-16,5,9,-89,332,11,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-13,343,343
2019.12.16_13.42.15,-8.394628,51.886144,0,B,11,5G,-97,-16,5,9,-89,40358,237,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-13,40595,40595
2019.12.16_13.42.16,-8.394628,51.886144,0,B,11,5G,-97,-14,6,9,-87,94218,231,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,94449,94449
2019.12.16_13.42.17,-8.394628,51.886144,0,B,11,5G,-97,-14,6,9,-87,164064,309,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,164373,164373
2019.12.16_13.42.18,-8.394628,51.886144,0,B,11,5G,-97,-11,1,9,-87,220637,284,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,220921,220921
2019.12.16_13.42.19,-8.394628,51.886144,0,B,11,5G,-97,-11,1,9,-87,146887,431,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,147318,147318
2019.12.16_13.42.20,-8.394628,51.886144,0,B,11,5G,-97,-15,0,9,-87,238993,263,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-15,239256,239256
2019.12.16_13.42.21,-8.394628,51.886144,0,B,11,5G,-97,-15,0,9,-87,189829,163,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-15,189992,189992
2019.12.16_13.42.23,-8.394628,51.886144,0,B,11,5G,-97,-15,3,9,-87,177026,256,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-16,177282,177282
2019.12.16_13.42.24,-8.394628,51.886144,0,B,11,5G,-97,-15,3,9,-87,202205,255,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-16,202460,202460
2019.12.16_13.42.25,-8.394628,51.886144,0,B,11,5G,-98,-15,3,9,-87,225289,228,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-16,225517,225517
2019.12.16_13.42.26,-8.394628,51.886144,0,B,11,5G,-98,-15,3,9,-87,175128,149,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-16,175277,175277
2019.12.16_13.42.27,-8.394628,51.886144,0,B,11,5G,-100,-17,2,9,-87,0,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,1,1
2019.12.16_13.42.27,-8.394628,51.886144,0,B,11,5G,-100,-17,2,9,-87,0,1,D,74,73,75,1,0,B,A4DF,9CBA,10805003,-103,-13,1,1
2019.12.16_13.42.28,-8.394628,51.886144,0,B,11,5G,-100,-17,2,9,-87,7602,152,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,7754,7754
2019.12.16_13.42.29,-8.394628,51.886144,0,B,11,5G,-99,-15,2,9,-87,28822,92,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,28914,28914
2019.12.16_13.42.30,-8.394628,51.886144,0,B,11,5G,-99,-15,2,9,-87,29825,79,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,29904,29904
2019.12.16_13.42.31,-8.394628,51.886144,0,B,11,5G,-100,-15,-1,9,-87,135517,258,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13,135775,135775
2019.12.16_13.42.32,-8.394628,51.886144,0,B,11,5G,-100,-15,-1,9,-87,245180,217,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13,245397,245397
2019.12.16_13.42.33,-8.394628,51.886144,0,B,11,5G,-101,-18,-1,9,-87,222824,229,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,223053,223053
2019.12.16_13.42.34,-8.394628,51.886144,0,B,11,5G,-101,-18,-1,9,-87,217517,242,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,217759,217759
2019.12.16_13.42.35,-8.394628,51.886144,0,B,11,5G,-101,-17,0,9,-87,228286,204,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,228490,228490
2019.12.16_13.42.36,-8.394628,51.886144,0,B,11,5G,-101,-17,0,9,-87,184372,111,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,184483,184483
2019.12.16_13.42.38,-8.394628,51.886144,0,B,11,5G,-96,-16,0,9,-87,247854,210,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,248064,248064
2019.12.16_13.42.40,-8.394628,51.886144,0,B,11,5G,-96,-16,2,9,-87,166518,125,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14,166643,166643
2019.12.16_13.42.41,-8.394628,51.886144,0,B,11,5G,-96,-16,2,8,-85,0,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14,1,1
