Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ,OT,Throughput
2020.02.13_14.10.23,-8.394564,51.886198,0,B,11,5G,-101,-16,2,12,-105,51712,166,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,51878,51878
2020.02.13_14.10.24,-8.394564,51.886198,0,B,11,5G,-101,-16,2,12,-105,39524,121,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,39645,39645
2020.02.13_14.10.25,-8.394564,51.886198,0,B,11,5G,-102,-18,2,12,-105,42362,85,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,42447,42447
2020.02.13_14.10.26,-8.394564,51.886198,0,B,11,5G,-102,-18,2,12,-105,45660,136,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,45796,45796
2020.02.13_14.10.27,-8.394564,51.886198,0,B,11,5G,-101,-13,4,10,-105,33797,139,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,33936,33936
2020.02.13_14.10.29,-8.394564,51.886198,0,B,11,5G,-101,-13,4,10,-105,19989,434,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,20423,20423
2020.02.13_14.10.30,-8.394564,51.886198,0,B,11,5G,-101,-13,4,10,-105,17,25,D,73,72,73,1,0,B,A4DF,9CBA,10805003,-104,-14,42,42
2020.02.13_14.10.30,-8.394564,51.886198,0,B,11,5G,-100,-15,1,12,-105,17,25,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,42,42
2020.02.13_14.10.31,-8.394564,51.886198,0,B,11,5G,-100,-15,1,12,-103,9960,182,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,10142,10142
2020.02.13_14.10.32,-8.394564,51.886198,0,B,11,5G,-102,-15,-3,10,-103,11688,104,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14,11792,11792
2020.02.13_14.10.33,-8.394564,51.886198,0,B,11,5G,-102,-15,-3,10,-103,12662,93,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14,12755,12755
2020.02.13_14.10.34,-8.394564,51.886198,0,B,11,5G,-100,-16,1,11,-103,10293,81,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,10374,10374
2020.02.13_14.10.36,-8.394564,51.886198,0,B,11,5G,-100,-16,1,11,-103,11484,80,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,11564,11564
2020.02.13_14.10.37,-8.394564,51.886198,0,B,11,5G,-101,-16,5,9,-103,11410,83,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,11493,11493
2020.02.13_14.10.38,-8.394564,51.886198,0,B,11,5G,-101,-16,5,9,-103,8948,76,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,9024,9024
2020.02.13_14.10.39,-8.394564,51.886198,0,B,11,5G,-102,-14,3,12,-103,12639,108,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13,12747,12747
2020.02.13_14.10.40,-8.394564,51.886198,0,B,11,5G,-102,-14,3,12,-103,10152,80,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13,10232,10232
2020.02.13_14.10.41,-8.394564,51.886198,0,B,11,5G,-102,-16,1,11,-103,11997,86,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-15,12083,12083
2020.02.13_14.10.43,-8.394564,51.886198,0,B,11,5G,-102,-16,1,11,-103,7081,50,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-15,7131,7131
2020.02.13_14.10.44,-8.394564,51.886198,0,B,11,5G,-102,-16,1,11,-103,2,2,D,72,71,73,1,0,B,A4DF,9CBA,10805003,-103,-15,4,4
2020.02.13_14.10.44,-8.394564,51.886198,0,B,11,5G,-101,-14,5,9,-103,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,4,4
2020.02.13_14.10.45,-8.394564,51.886198,0,B,11,5G,-101,-14,5,9,-103,9612,189,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,9801,9801
2020.02.13_14.10.46,-8.394564,51.886198,0,B,11,5G,-102,-17,0,6,-103,12682,103,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11,12785,12785
2020.02.13_14.10.47,-8.394564,51.886198,0,B,11,5G,-102,-17,0,6,-103,12402,94,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11,12496,12496
2020.02.13_14.10.48,-8.394564,51.886198,0,B,11,5G,-101,-14,1,9,-103,11383,83,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12,11466,11466
2020.02.13_14.10.49,-8.394564,51.886198,0,B,11,5G,-101,-14,1,9,-103,12087,90,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12,12177,12177
2020.02.13_14.10.51,-8.394564,51.886198,0,B,11,5G,-102,-13,1,9,-103,12623,91,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-10,12714,12714
2020.02.13_14.10.52,-8.394564,51.886198,0,B,11,5G,-102,-13,1,9,-103,12531,94,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-10,12625,12625
2020.02.13_14.10.53,-8.394564,51.886198,0,B,11,5G,-103,-15,1,12,-103,12733,91,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12,12824,12824
2020.02.13_14.10.54,-8.394564,51.886198,0,B,11,5G,-103,-15,1,12,-103,22424,94,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12,22518,22518
2020.02.13_14.10.55,-8.394564,51.886198,0,B,11,5G,-104,-17,1,11,-103,22769,105,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12,22874,22874
2020.02.13_14.10.56,-8.394564,51.886198,0,B,11,5G,-104,-17,1,11,-103,10251,40,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12,10291,10291
2020.02.13_14.10.57,-8.394564,51.886198,0,B,11,5G,-101,-15,3,7,-103,2,2,D,71,69,76,3,0,B,A4DF,9CBA,10805003,-104,-12,4,4
2020.02.13_14.10.57,-8.394564,51.886198,0,B,11,5G,-101,-15,3,7,-103,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-9,4,4
2020.02.13_14.10.59,-8.394564,51.886198,0,B,11,5G,-101,-15,3,7,-103,9622,202,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-9,9824,9824
2020.02.13_14.11.00,-8.394564,51.886198,0,B,11,5G,-102,-16,4,7,-103,8501,78,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,8579,8579
2020.02.13_14.11.01,-8.394564,51.886198,0,B,11,5G,-102,-16,4,7,-103,7646,60,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,7706,7706
2020.02.13_14.11.02,-8.394564,51.886198,0,B,11,5G,-102,-17,0,9,-103,9035,69,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,9104,9104
2020.02.13_14.11.03,-8.394564,51.886198,0,B,11,5G,-102,-17,0,9,-103,16657,73,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,16730,16730
2020.02.13_14.11.04,-8.394564,51.886198,0,B,11,5G,-102,-17,-1,11,-103,15107,92,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,15199,15199
2020.02.13_14.11.06,-8.394564,51.886198,0,B,11,5G,-102,-17,-1,11,-103,18886,119,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,19005,19005
2020.02.13_14.11.07,-8.394564,51.886198,0,B,11,5G,-102,-16,4,8,-103,14817,64,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14,14881,14881
2020.02.13_14.11.08,-8.394564,51.886198,0,B,11,5G,-102,-16,4,8,-101,13393,52,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14,13445,13445
2020.02.13_14.11.09,-8.394564,51.886198,0,B,11,5G,-102,-17,-4,12,-101,18914,72,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-14,18986,18986
2020.02.13_14.11.10,-8.394564,51.886198,0,B,11,5G,-102,-17,-4,12,-101,10615,48,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-14,10663,10663
2020.02.13_14.11.11,-8.394564,51.886198,0,B,11,5G,-102,-17,-4,12,-103,2,2,D,72,70,75,2,0,B,A4DF,9CBA,10805003,-102,-14,4,4
2020.02.13_14.11.11,-8.394564,51.886198,0,B,11,5G,-102,-14,-1,5,-103,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10,4,4
2020.02.13_14.11.13,-8.394564,51.886198,0,B,11,5G,-102,-14,-1,5,-103,5572,124,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10,5696,5696
2020.02.13_14.11.14,-8.394564,51.886198,0,B,11,5G,-102,-15,4,9,-103,8452,142,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11,8594,8594
2020.02.13_14.11.15,-8.394564,51.886198,0,B,11,5G,-102,-15,4,9,-103,7606,64,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11,7670,7670
2020.02.13_14.11.16,-8.394564,51.886198,0,B,11,5G,-101,-15,3,8,-103,8723,74,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12,8797,8797
2020.02.13_14.11.17,-8.394564,51.886198,0,B,11,5G,-101,-15,3,8,-103,9232,77,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12,9309,9309
2020.02.13_14.11.18,-8.394564,51.886198,0,B,11,5G,-101,-13,2,8,-103,6135,61,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-13,6196,6196
2020.02.13_14.11.20,-8.394564,51.886198,0,B,11,5G,-101,-13,2,8,-103,6305,48,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-13,6353,6353
2020.02.13_14.11.21,-8.394564,51.886198,0,B,11,5G,-102,-13,-1,8,-103,7880,61,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-13,7941,7941
2020.02.13_14.11.22,-8.394564,51.886198,0,B,11,5G,-102,-13,-1,8,-103,8751,72,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-13,8823,8823
2020.02.13_14.11.24,-8.394564,51.886198,0,B,11,5G,-102,-15,1,9,-103,8129,48,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,8177,8177
2020.02.13_14.11.25,-8.394564,51.886198,0,B,11,5G,-102,-15,1,9,-103,2,2,D,73,71,74,1,0,B,A4DF,9CBA,10805003,-103,-11,4,4
2020.02.13_14.11.25,-8.394564,51.886198,0,B,11,5G,-102,-13,-1,7,-103,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-10,4,4
2020.02.13_14.11.26,-8.394564,51.886198,0,B,11,5G,-102,-13,-1,7,-103,3927,83,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-10,4010,4010
2020.02.13_14.11.28,-8.394564,51.886198,0,B,11,5G,-102,-13,2,10,-103,5968,121,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-13,6089,6089
2020.02.13_14.11.29,-8.394564,51.886198,0,B,11,5G,-102,-13,2,10,-103,5036,52,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-13,5088,5088
2020.02.13_14.11.30,-8.394564,51.886198,0,B,11,5G,-101,-16,3,9,-103,13138,111,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10,13249,13249
2020.02.13_14.11.31,-8.394564,51.886198,0,B,11,5G,-101,-16,3,9,-103,16142,146,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10,16288,16288
2020.02.13_14.11.32,-8.394564,51.886198,0,B,11,5G,-101,-15,3,9,-103,28312,184,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12,28496,28496
2020.02.13_14.11.33,-8.394564,51.886198,0,B,11,5G,-101,-15,3,9,-103,26841,117,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12,26958,26958
2020.02.13_14.11.35,-8.394564,51.886198,0,B,11,5G,-102,-16,1,10,-103,23495,83,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13,23578,23578
2020.02.13_14.11.36,-8.394564,51.886198,0,B,11,5G,-102,-16,1,10,-103,18719,69,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13,18788,18788
2020.02.13_14.11.38,-8.394564,51.886198,0,B,11,5G,-102,-17,-2,7,-103,44993,42,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12,45035,45035
2020.02.13_14.11.39,-8.394564,51.886198,0,B,11,5G,-102,-17,-2,7,-103,44993,42,D,73,72,74,1,0,B,A4DF,9CBA,10805003,-104,-12,45035,45035
2020.02.13_14.11.39,-8.394564,51.886198,0,B,11,5G,-102,-17,-5,9,-103,2,3,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10,5,5
2020.02.13_14.11.40,-8.394564,51.886198,0,B,11,5G,-102,-17,-5,9,-103,22627,303,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10,22930,22930
2020.02.13_14.11.42,-8.394564,51.886198,0,B,11,5G,-103,-17,-1,7,-103,43378,202,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,43580,43580
2020.02.13_14.11.43,-8.394564,51.886198,0,B,11,5G,-103,-17,-1,7,-103,36527,121,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,36648,36648
2020.02.13_14.11.44,-8.394564,51.886198,0,B,11,5G,-101,-14,-1,9,-103,40689,165,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-11,40854,40854
2020.02.13_14.11.45,-8.394564,51.886198,0,B,11,5G,-101,-14,-1,9,-103,41793,174,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-11,41967,41967
2020.02.13_14.11.46,-8.394564,51.886198,0,B,11,5G,-101,-13,1,9,-103,40158,173,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10,40331,40331
2020.02.13_14.11.47,-8.394564,51.886198,0,B,11,5G,-101,-13,1,9,-103,38482,165,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10,38647,38647
2020.02.13_14.11.49,-8.394564,51.886198,0,B,11,5G,-102,-15,3,11,-103,25791,111,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-12,25902,25902
2020.02.13_14.11.50,-8.394564,51.886198,0,B,11,5G,-102,-15,3,11,-103,29860,115,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-12,29975,29975
2020.02.13_14.11.52,-8.394564,51.886198,0,B,11,5G,-100,-17,3,10,-103,56783,53,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13,56836,56836
2020.02.13_14.11.53,-8.394564,51.886198,0,B,11,5G,-100,-17,3,10,-103,56783,53,D,82,70,113,18,0,B,A4DF,9CBA,10805003,-104,-13,56836,56836
2020.02.13_14.11.53,-8.394564,51.886198,0,B,11,5G,-103,-14,1,9,-103,3,3,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-11,6,6
2020.02.13_14.11.54,-8.394564,51.886198,0,B,11,5G,-103,-14,1,9,-103,11243,210,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-11,11453,11453
2020.02.13_14.11.56,-8.394564,51.886198,0,B,11,5G,-103,-15,-1,15,-103,15012,87,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11,15099,15099
2020.02.13_14.11.57,-8.394564,51.886198,0,B,11,5G,-103,-15,-1,15,-103,14663,83,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11,14746,14746
2020.02.13_14.11.58,-8.394564,51.886198,0,B,11,5G,-103,-13,-1,6,-103,15659,91,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,15750,15750
2020.02.13_14.11.59,-8.394564,51.886198,0,B,11,5G,-103,-13,-1,6,-103,14862,88,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,14950,14950
2020.02.13_14.12.00,-8.394564,51.886198,0,B,11,5G,-103,-14,-1,6,-103,16673,84,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10,16757,16757
2020.02.13_14.12.01,-8.394564,51.886198,0,B,11,5G,-103,-14,-1,6,-103,14805,79,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10,14884,14884
2020.02.13_14.12.03,-8.394564,51.886198,0,B,11,5G,-102,-16,6,9,-103,15363,98,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-11,15461,15461
2020.02.13_14.12.04,-8.394564,51.886198,0,B,11,5G,-102,-16,6,9,-103,15622,92,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-11,15714,15714
2020.02.13_14.12.06,-8.394564,51.886198,0,B,11,5G,-102,-12,8,10,-103,1807,8,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-11,1815,1815
2020.02.13_14.12.07,-8.394564,51.886198,0,B,11,5G,-102,-12,8,10,-103,1807,8,D,73,72,73,1,0,B,A4DF,9CBA,10805003,-102,-11,1815,1815
2020.02.13_14.12.07,-8.394564,51.886198,0,B,11,5G,-101,-13,8,15,-103,1655,42,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-13,1697,1697
2020.02.13_14.12.08,-8.394564,51.886198,0,B,11,5G,-101,-13,8,15,-103,12338,199,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-13,12537,12537
2020.02.13_14.12.10,-8.394564,51.886198,0,B,11,5G,-102,-13,-1,11,-103,13901,92,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-13,13993,13993
2020.02.13_14.12.11,-8.394564,51.886198,0,B,11,5G,-102,-13,-1,11,-103,10958,64,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-13,11022,11022
2020.02.13_14.12.12,-8.394564,51.886198,0,B,11,5G,-102,-15,4,7,-103,11873,71,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,11944,11944
2020.02.13_14.12.13,-8.394564,51.886198,0,B,11,5G,-102,-15,4,7,-103,11446,62,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,11508,11508
2020.02.13_14.12.14,-8.394564,51.886198,0,B,11,5G,-102,-12,3,7,-103,15761,86,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,15847,15847
2020.02.13_14.12.15,-8.394564,51.886198,0,B,11,5G,-102,-12,3,7,-103,13692,77,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,13769,13769
2020.02.13_14.12.17,-8.394564,51.886198,0,B,11,5G,-104,-13,-3,10,-103,13900,76,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14,13976,13976
2020.02.13_14.12.18,-8.394564,51.886198,0,B,11,5G,-104,-13,-3,10,-103,15750,94,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14,15844,15844
2020.02.13_14.12.19,-8.394564,51.886198,0,B,11,5G,-100,-15,0,10,-103,11122,65,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,11187,11187
2020.02.13_14.12.20,-8.394564,51.886198,0,B,11,5G,-100,-15,0,10,-103,0,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,1,1
2020.02.13_14.12.21,-8.394564,51.886198,0,B,11,5G,-100,-15,0,10,-103,0,1,D,74,72,79,3,0,B,A4DF,9CBA,10805003,-103,-13,1,1
2020.02.13_14.12.21,-8.394564,51.886198,0,B,11,5G,-101,-13,4,7,-103,4598,110,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,4708,4708
2020.02.13_14.12.23,-8.394564,51.886198,0,B,11,5G,-101,-13,4,7,-103,16044,170,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,16214,16214
2020.02.13_14.12.24,-8.394564,51.886198,0,B,11,5G,-101,-16,2,12,-103,8644,105,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,8749,8749
2020.02.13_14.12.25,-8.394564,51.886198,0,B,11,5G,-101,-16,2,12,-103,10423,132,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15,10555,10555
2020.02.13_14.12.26,-8.394564,51.886198,0,B,11,5G,-101,-14,1,8,-103,9981,107,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,10088,10088
2020.02.13_14.12.27,-8.394564,51.886198,0,B,11,5G,-101,-14,1,8,-105,35902,177,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,36079,36079
2020.02.13_14.12.28,-8.394564,51.886198,0,B,11,5G,-100,-17,1,14,-105,46730,186,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,46916,46916
2020.02.13_14.12.30,-8.394564,51.886198,0,B,11,5G,-100,-17,1,14,-105,48577,173,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14,48750,48750
2020.02.13_14.12.31,-8.394564,51.886198,0,B,11,5G,-103,-17,3,11,-105,66826,225,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-15,67051,67051
2020.02.13_14.12.32,-8.394564,51.886198,0,B,11,5G,-103,-17,3,11,-103,50247,150,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-15,50397,50397
2020.02.13_14.12.33,-8.394564,51.886198,0,B,11,5G,-102,-18,3,9,-103,63208,225,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-15,63433,63433
2020.02.13_14.12.34,-8.394564,51.886198,0,B,11,5G,-102,-18,3,9,-103,0,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-15,1,1
2020.02.13_14.12.34,-8.394564,51.886198,0,B,11,5G,-102,-18,3,9,-103,0,1,D,73,72,75,1,0,B,A4DF,9CBA,10805003,-103,-15,1,1
2020.02.13_14.12.35,-8.394564,51.886198,0,B,11,5G,-101,-16,2,8,-103,7530,144,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10,7674,7674
2020.02.13_14.12.37,-8.394564,51.886198,0,B,11,5G,-101,-16,2,8,-103,15599,101,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10,15700,15700
2020.02.13_14.12.38,-8.394564,51.886198,0,B,11,5G,-102,-13,-2,8,-103,11918,107,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,12025,12025
2020.02.13_14.12.39,-8.394564,51.886198,0,B,11,5G,-102,-13,-2,8,-103,15323,96,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,15419,15419
2020.02.13_14.12.40,-8.394564,51.886198,0,B,11,5G,-102,-12,1,8,-103,15795,107,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,15902,15902
2020.02.13_14.12.41,-8.394564,51.886198,0,B,11,5G,-102,-12,1,8,-103,17291,99,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,17390,17390
2020.02.13_14.12.42,-8.394564,51.886198,0,B,11,5G,-104,-13,-2,8,-103,14236,97,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,14333,14333
2020.02.13_14.12.44,-8.394564,51.886198,0,B,11,5G,-104,-13,-2,8,-103,15464,96,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,15560,15560
2020.02.13_14.12.45,-8.394564,51.886198,0,B,11,5G,-103,-13,0,8,-103,13291,81,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14,13372,13372
2020.02.13_14.12.46,-8.394564,51.886198,0,B,11,5G,-103,-13,0,8,-103,11869,81,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14,11950,11950
2020.02.13_14.12.47,-8.394564,51.886198,0,B,11,5G,-103,-13,-1,9,-103,9638,49,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,9687,9687
2020.02.13_14.12.48,-8.394564,51.886198,0,B,11,5G,-103,-13,-1,9,-103,2,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,3,3
2020.02.13_14.12.48,-8.394564,51.886198,0,B,11,5G,-103,-13,-1,9,-103,2,1,D,72,71,75,1,0,B,A4DF,9CBA,10805003,-103,-13,3,3
2020.02.13_14.12.49,-8.394564,51.886198,0,B,11,5G,-103,-14,5,12,-103,8789,175,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-12,8964,8964
2020.02.13_14.12.51,-8.394564,51.886198,0,B,11,5G,-103,-14,5,12,-103,15549,93,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-12,15642,15642
2020.02.13_14.12.52,-8.394564,51.886198,0,B,11,5G,-103,-11,-4,8,-103,13884,89,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,13973,13973
2020.02.13_14.12.53,-8.394564,51.886198,0,B,11,5G,-103,-11,-4,8,-103,13920,100,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11,14020,14020
2020.02.13_14.12.54,-8.394564,51.886198,0,B,11,5G,-103,-16,-2,1,-103,14460,91,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-14,14551,14551
2020.02.13_14.12.55,-8.394564,51.886198,0,B,11,5G,-103,-16,-2,1,-103,16137,113,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-14,16250,16250
2020.02.13_14.12.56,-8.394564,51.886198,0,B,11,5G,-102,-14,6,10,-103,41854,178,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-11,42032,42032
2020.02.13_14.12.58,-8.394564,51.886198,0,B,11,5G,-102,-14,6,10,-103,43203,165,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-11,43368,43368
2020.02.13_14.12.59,-8.394564,51.886198,0,B,11,5G,-103,-15,3,11,-103,30743,127,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12,30870,30870
2020.02.13_14.13.01,-8.394564,51.886198,0,B,11,5G,-103,-15,3,11,-103,64924,205,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12,65129,65129
2020.02.13_14.13.01,-8.394564,51.886198,0,B,11,5G,-102,-15,3,10,-103,41316,120,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,41436,41436
2020.02.13_14.13.02,-8.394564,51.886198,0,B,11,5G,-102,-15,3,10,-103,2,2,D,72,70,74,2,0,B,A4DF,9CBA,10805003,-103,-13,4,4
2020.02.13_14.13.02,-8.394564,51.886198,0,B,11,5G,-102,-15,3,10,-103,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,4,4
2020.02.13_14.13.03,-8.394564,51.886198,0,B,11,5G,-102,-16,-2,9,-103,12622,252,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10,12874,12874
2020.02.13_14.13.05,-8.394564,51.886198,0,B,11,5G,-102,-16,-2,9,-103,11305,102,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10,11407,11407
2020.02.13_14.13.06,-8.394564,51.886198,0,B,11,5G,-103,-15,0,7,-103,12316,100,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,12416,12416
2020.02.13_14.13.07,-8.394564,51.886198,0,B,11,5G,-103,-15,0,7,-103,36953,210,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13,37163,37163
2020.02.13_14.13.08,-8.394564,51.886198,0,B,11,5G,-100,-14,2,7,-103,32349,141,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12,32490,32490
2020.02.13_14.13.09,-8.394564,51.886198,0,B,11,5G,-100,-14,2,7,-103,30297,124,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12,30421,30421
